locus_tag	ftype	length_bp	gene	EC_number	COG	product
PJNEKNFH_35573	CDS	282				hypothetical protein
PJNEKNFH_35574	CDS	156				hypothetical protein
PJNEKNFH_35575	CDS	180				hypothetical protein
PJNEKNFH_35576	CDS	303				hypothetical protein
PJNEKNFH_35577	CDS	291				hypothetical protein
PJNEKNFH_35578	CDS	264				hypothetical protein
PJNEKNFH_35579	CDS	519	soxB_3	1.5.3.1		Sarcosine oxidase subunit beta
PJNEKNFH_35580	CDS	507		2.3.1.9	COG0183	putative acetyl-CoA acetyltransferase
PJNEKNFH_35581	CDS	300				hypothetical protein
PJNEKNFH_35582	CDS	465				hypothetical protein
PJNEKNFH_35583	CDS	354				hypothetical protein
PJNEKNFH_35584	CDS	537				hypothetical protein
PJNEKNFH_35585	CDS	327	nusG_8		COG0250	Transcription termination/antitermination protein NusG
PJNEKNFH_35586	CDS	471				hypothetical protein
PJNEKNFH_35587	CDS	135				hypothetical protein
PJNEKNFH_35588	CDS	210	sucA_7	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
PJNEKNFH_35589	CDS	225				hypothetical protein
PJNEKNFH_35590	CDS	111				hypothetical protein
PJNEKNFH_35591	CDS	441				hypothetical protein
PJNEKNFH_35592	CDS	312				hypothetical protein
PJNEKNFH_35593	CDS	519				hypothetical protein
PJNEKNFH_35594	CDS	156				hypothetical protein
PJNEKNFH_35595	CDS	102				hypothetical protein
PJNEKNFH_35596	CDS	108				hypothetical protein
PJNEKNFH_35597	CDS	372				hypothetical protein
PJNEKNFH_35598	CDS	345				hypothetical protein
PJNEKNFH_35599	CDS	195				hypothetical protein
PJNEKNFH_35600	CDS	219				hypothetical protein
PJNEKNFH_35601	CDS	294				hypothetical protein
PJNEKNFH_35602	CDS	171				hypothetical protein
PJNEKNFH_35603	CDS	297			COG0217	putative transcriptional regulatory protein
PJNEKNFH_35604	CDS	345				hypothetical protein
PJNEKNFH_35605	CDS	399	yeiG	3.1.2.12	COG0627	S-formylglutathione hydrolase YeiG
PJNEKNFH_35606	CDS	90				hypothetical protein
PJNEKNFH_35607	CDS	276	tpx_2	1.11.1.15		Thiol peroxidase
PJNEKNFH_35608	CDS	462	pyk_2	2.7.1.40		Pyruvate kinase
PJNEKNFH_35609	CDS	342				hypothetical protein
PJNEKNFH_35610	CDS	144				hypothetical protein
PJNEKNFH_35611	CDS	483				hypothetical protein
PJNEKNFH_35612	CDS	339	hemE_7	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
PJNEKNFH_35613	CDS	213				hypothetical protein
PJNEKNFH_35614	CDS	165				hypothetical protein
PJNEKNFH_35615	CDS	210	cysK_4	2.5.1.47		Cysteine synthase
PJNEKNFH_35616	CDS	402	yecN_2		COG3788	Inner membrane protein YecN
PJNEKNFH_35617	CDS	132				hypothetical protein
PJNEKNFH_35618	CDS	189				hypothetical protein
PJNEKNFH_35619	CDS	270	aroE_8	1.1.1.25		Shikimate dehydrogenase (NADP(+))
PJNEKNFH_35620	CDS	432				hypothetical protein
PJNEKNFH_35621	CDS	270	btrK_2	4.1.1.95		L-glutamyl-[BtrI acyl-carrier protein] decarboxylase
PJNEKNFH_35622	CDS	111				hypothetical protein
PJNEKNFH_35623	CDS	261				hypothetical protein
PJNEKNFH_35624	CDS	282				hypothetical protein
PJNEKNFH_35625	CDS	510	prlC_1	3.4.24.70	COG0339	Oligopeptidase A
PJNEKNFH_35626	CDS	225				hypothetical protein
PJNEKNFH_35627	CDS	249				hypothetical protein
PJNEKNFH_35628	CDS	276	xerD_11			Tyrosine recombinase XerD
PJNEKNFH_35629	CDS	258				hypothetical protein
PJNEKNFH_35630	CDS	369	msmX	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
PJNEKNFH_35631	CDS	204				hypothetical protein
PJNEKNFH_35632	CDS	426				hypothetical protein
PJNEKNFH_35633	CDS	195				hypothetical protein
PJNEKNFH_35634	CDS	234				hypothetical protein
PJNEKNFH_35635	CDS	252	aspS_6	6.1.1.12		Aspartate--tRNA(Asp/Asn) ligase
PJNEKNFH_35636	CDS	219				hypothetical protein
PJNEKNFH_35637	CDS	147				hypothetical protein
PJNEKNFH_35638	CDS	435	dapb2_4	3.4.14.-		Dipeptidyl aminopeptidase BII
PJNEKNFH_35639	CDS	108				hypothetical protein
PJNEKNFH_35640	CDS	405				hypothetical protein
PJNEKNFH_35641	CDS	483				hypothetical protein
PJNEKNFH_35642	CDS	483	thrH	3.1.3.3	COG0560	Phosphoserine phosphatase ThrH
PJNEKNFH_35643	CDS	426	atpB_7		COG0356	ATP synthase subunit a
PJNEKNFH_35644	CDS	99				hypothetical protein
PJNEKNFH_35645	CDS	309				hypothetical protein
PJNEKNFH_35646	CDS	357				hypothetical protein
PJNEKNFH_35647	CDS	198				hypothetical protein
PJNEKNFH_35648	CDS	192				hypothetical protein
PJNEKNFH_35649	CDS	474				hypothetical protein
PJNEKNFH_35650	CDS	456				hypothetical protein
PJNEKNFH_35651	CDS	357				hypothetical protein
PJNEKNFH_35652	tRNA	76				tRNA-Pro(tgg)
PJNEKNFH_35653	CDS	249				hypothetical protein
PJNEKNFH_35654	CDS	222	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
PJNEKNFH_35655	CDS	201				hypothetical protein
PJNEKNFH_35656	CDS	237	thyA_6	2.1.1.45	COG0207	Thymidylate synthase
PJNEKNFH_35657	CDS	237				hypothetical protein
PJNEKNFH_35658	CDS	288				hypothetical protein
PJNEKNFH_35659	CDS	117				hypothetical protein
PJNEKNFH_35660	CDS	111				hypothetical protein
PJNEKNFH_35661	CDS	225	ros_9		COG4957	Transcriptional regulatory protein ros
PJNEKNFH_35662	CDS	132				hypothetical protein
PJNEKNFH_35663	CDS	489	desR_3		COG2197	Transcriptional regulatory protein DesR
PJNEKNFH_35664	CDS	240				hypothetical protein
PJNEKNFH_35665	CDS	267				hypothetical protein
PJNEKNFH_35666	CDS	513				hypothetical protein
PJNEKNFH_35667	CDS	483				hypothetical protein
PJNEKNFH_35668	CDS	393				hypothetical protein
PJNEKNFH_35669	CDS	99				hypothetical protein
PJNEKNFH_35670	CDS	330				hypothetical protein
PJNEKNFH_35671	tRNA	76				tRNA-Lys(ttt)
PJNEKNFH_35672	tRNA	73				tRNA-Asn(gtt)
PJNEKNFH_35673	tRNA	87				tRNA-Ser(gct)
PJNEKNFH_35674	tRNA	75				tRNA-Cys(gca)
PJNEKNFH_35675	CDS	489				hypothetical protein
PJNEKNFH_35676	CDS	180				hypothetical protein
PJNEKNFH_35677	CDS	126				hypothetical protein
PJNEKNFH_35678	CDS	357				hypothetical protein
PJNEKNFH_35679	CDS	201				hypothetical protein
PJNEKNFH_35680	CDS	129				hypothetical protein
PJNEKNFH_35681	CDS	285				hypothetical protein
PJNEKNFH_35682	CDS	180				hypothetical protein
PJNEKNFH_35683	CDS	258				hypothetical protein
PJNEKNFH_35684	CDS	270				hypothetical protein
PJNEKNFH_35685	CDS	249				hypothetical protein
PJNEKNFH_35686	CDS	411				hypothetical protein
PJNEKNFH_35687	CDS	96				hypothetical protein
PJNEKNFH_35688	CDS	186				hypothetical protein
PJNEKNFH_35689	CDS	414				hypothetical protein
PJNEKNFH_35690	CDS	342				hypothetical protein
PJNEKNFH_35691	CDS	333				hypothetical protein
PJNEKNFH_35692	CDS	231				hypothetical protein
PJNEKNFH_35693	CDS	231				hypothetical protein
PJNEKNFH_35694	tRNA	74				tRNA-Thr(tgt)
PJNEKNFH_35695	CDS	318				hypothetical protein
PJNEKNFH_35696	CDS	354				hypothetical protein
PJNEKNFH_35697	CDS	285				hypothetical protein
PJNEKNFH_35698	CDS	255				hypothetical protein
PJNEKNFH_35699	CDS	249	yitU	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
PJNEKNFH_35700	CDS	282				hypothetical protein
PJNEKNFH_35701	CDS	318				hypothetical protein
PJNEKNFH_35702	CDS	426	acsA_9	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
PJNEKNFH_35703	CDS	258				hypothetical protein
PJNEKNFH_35704	CDS	207				hypothetical protein
PJNEKNFH_35705	CDS	117				hypothetical protein
PJNEKNFH_35706	CDS	222				hypothetical protein
PJNEKNFH_35707	CDS	327	ctaD_4	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
PJNEKNFH_35708	CDS	228				hypothetical protein
PJNEKNFH_35709	CDS	330	rep_6	3.6.4.12		ATP-dependent DNA helicase Rep
PJNEKNFH_35710	CDS	216				hypothetical protein
PJNEKNFH_35711	CDS	492				hypothetical protein
PJNEKNFH_35712	CDS	120				hypothetical protein
PJNEKNFH_35713	CDS	156				hypothetical protein
PJNEKNFH_35714	CDS	249				hypothetical protein
PJNEKNFH_35715	CDS	135				hypothetical protein
PJNEKNFH_35716	CDS	219				hypothetical protein
PJNEKNFH_35717	CDS	153				hypothetical protein
PJNEKNFH_35718	CDS	213	pepP_3	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
PJNEKNFH_35719	CDS	177				hypothetical protein
PJNEKNFH_35720	CDS	105				hypothetical protein
PJNEKNFH_35721	CDS	126	nadE_11	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
PJNEKNFH_35722	CDS	354				hypothetical protein
PJNEKNFH_35723	CDS	414				hypothetical protein
PJNEKNFH_35724	CDS	408	amnD_3	3.5.99.5		2-aminomuconate deaminase
PJNEKNFH_35725	CDS	213				hypothetical protein
PJNEKNFH_35726	CDS	168				hypothetical protein
PJNEKNFH_35727	CDS	153				hypothetical protein
PJNEKNFH_35728	CDS	327				hypothetical protein
PJNEKNFH_35729	CDS	348				hypothetical protein
PJNEKNFH_35730	CDS	120				hypothetical protein
PJNEKNFH_35731	CDS	411	iolS_10	1.1.1.-	COG0667	Aldo-keto reductase IolS
PJNEKNFH_35732	CDS	402				hypothetical protein
PJNEKNFH_35733	CDS	258	rpsF_5		COG0360	30S ribosomal protein S6
PJNEKNFH_35734	CDS	534				hypothetical protein
PJNEKNFH_35735	CDS	126	rpsM_7		COG0099	30S ribosomal protein S13
PJNEKNFH_35736	CDS	561				hypothetical protein
PJNEKNFH_35737	CDS	429				hypothetical protein
PJNEKNFH_35738	CDS	420				hypothetical protein
PJNEKNFH_35739	CDS	456				hypothetical protein
PJNEKNFH_35740	CDS	147				hypothetical protein
PJNEKNFH_35741	CDS	213	rtcA_2	6.5.1.4	COG0430	RNA 3'-terminal phosphate cyclase
PJNEKNFH_35742	CDS	333				hypothetical protein
PJNEKNFH_35743	CDS	255				hypothetical protein
PJNEKNFH_35744	CDS	327	napB			Periplasmic nitrate reductase, electron transfer subunit
PJNEKNFH_35745	CDS	126	napA_1	1.9.6.1		Periplasmic nitrate reductase
PJNEKNFH_35746	CDS	363				hypothetical protein
PJNEKNFH_35747	CDS	315				hypothetical protein
PJNEKNFH_35748	CDS	486	slmA_6		COG1309	Nucleoid occlusion factor SlmA
PJNEKNFH_35749	CDS	213				hypothetical protein
PJNEKNFH_35750	CDS	312	moaC_5	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
PJNEKNFH_35751	CDS	456	golD_2	1.1.1.6		NAD-dependent glycerol dehydrogenase
PJNEKNFH_35752	CDS	330				hypothetical protein
PJNEKNFH_35753	CDS	204				hypothetical protein
PJNEKNFH_35754	CDS	486				hypothetical protein
PJNEKNFH_35755	CDS	486				hypothetical protein
PJNEKNFH_35756	CDS	384				IS3 family transposase IS1389-B
PJNEKNFH_35757	CDS	411				hypothetical protein
PJNEKNFH_35758	CDS	276	zapE_8		COG1485	Cell division protein ZapE
PJNEKNFH_35759	CDS	342	davD_5	1.2.1.-	COG1012	Glutarate-semialdehyde dehydrogenase
PJNEKNFH_35760	CDS	531				hypothetical protein
PJNEKNFH_35761	CDS	153				hypothetical protein
PJNEKNFH_35762	CDS	219				hypothetical protein
PJNEKNFH_35763	CDS	387				hypothetical protein
PJNEKNFH_35764	CDS	474				hypothetical protein
PJNEKNFH_35765	CDS	198				hypothetical protein
PJNEKNFH_35766	CDS	354				hypothetical protein
PJNEKNFH_35767	CDS	162	ydgJ_2	1.-.-.-	COG0673	putative oxidoreductase YdgJ
PJNEKNFH_35768	CDS	228				hypothetical protein
PJNEKNFH_35769	CDS	129				hypothetical protein
PJNEKNFH_35770	CDS	405				hypothetical protein
PJNEKNFH_35771	CDS	153				hypothetical protein
PJNEKNFH_35772	CDS	303				hypothetical protein
PJNEKNFH_35773	CDS	153				hypothetical protein
PJNEKNFH_35774	CDS	168				hypothetical protein
PJNEKNFH_35775	CDS	282				hypothetical protein
PJNEKNFH_35776	CDS	165				hypothetical protein
PJNEKNFH_35777	CDS	360				hypothetical protein
PJNEKNFH_35778	CDS	129				hypothetical protein
PJNEKNFH_35779	CDS	183				hypothetical protein
PJNEKNFH_35780	CDS	423				hypothetical protein
PJNEKNFH_35781	CDS	405				hypothetical protein
PJNEKNFH_35782	CDS	237				hypothetical protein
PJNEKNFH_35783	CDS	189	atzC_2	3.5.4.42		N-isopropylammelide isopropyl amidohydrolase
PJNEKNFH_35784	CDS	309				hypothetical protein
PJNEKNFH_35785	CDS	315	sufS_3	4.4.1.16		Cysteine desulfurase
PJNEKNFH_35786	CDS	465				hypothetical protein
PJNEKNFH_35787	CDS	237				hypothetical protein
PJNEKNFH_35788	CDS	345	selD_6	2.7.9.3		Selenide, water dikinase
PJNEKNFH_35789	CDS	300				hypothetical protein
PJNEKNFH_35790	CDS	129				hypothetical protein
PJNEKNFH_35791	CDS	360				hypothetical protein
PJNEKNFH_35792	CDS	396	adaB	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase, inducible
PJNEKNFH_35793	CDS	189				hypothetical protein
PJNEKNFH_35794	CDS	165				hypothetical protein
PJNEKNFH_35795	CDS	339				hypothetical protein
PJNEKNFH_35796	CDS	129				hypothetical protein
PJNEKNFH_35797	CDS	222				hypothetical protein
PJNEKNFH_35798	CDS	132				hypothetical protein
PJNEKNFH_35799	CDS	456				hypothetical protein
PJNEKNFH_35800	CDS	384				hypothetical protein
PJNEKNFH_35801	CDS	402	dinG_12	3.6.4.12		ATP-dependent DNA helicase DinG
PJNEKNFH_35802	CDS	384				hypothetical protein
PJNEKNFH_35803	CDS	180				hypothetical protein
PJNEKNFH_35804	CDS	156				hypothetical protein
PJNEKNFH_35805	CDS	129				hypothetical protein
PJNEKNFH_35806	CDS	195				hypothetical protein
PJNEKNFH_35807	CDS	456				hypothetical protein
PJNEKNFH_35808	CDS	234				hypothetical protein
PJNEKNFH_35809	CDS	285				hypothetical protein
PJNEKNFH_35810	CDS	225				hypothetical protein
PJNEKNFH_35811	CDS	105	rpsP_3		COG0228	30S ribosomal protein S16
PJNEKNFH_35812	CDS	279				hypothetical protein
PJNEKNFH_35813	CDS	345				hypothetical protein
PJNEKNFH_35814	CDS	288	dnaJ_21		COG0484	Chaperone protein DnaJ
PJNEKNFH_35815	CDS	237	speE_4	2.5.1.16		Polyamine aminopropyltransferase
PJNEKNFH_35816	CDS	255	bioF_6	2.3.1.47		8-amino-7-oxononanoate synthase
PJNEKNFH_35817	CDS	177				hypothetical protein
PJNEKNFH_35818	CDS	156				hypothetical protein
PJNEKNFH_35819	CDS	348				hypothetical protein
PJNEKNFH_35820	CDS	324				hypothetical protein
PJNEKNFH_35821	CDS	321				hypothetical protein
PJNEKNFH_35822	CDS	447	pncC_4	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
PJNEKNFH_35823	CDS	321				hypothetical protein
PJNEKNFH_35824	CDS	363				hypothetical protein
PJNEKNFH_35825	CDS	168				hypothetical protein
PJNEKNFH_35826	CDS	186				hypothetical protein
PJNEKNFH_35827	CDS	201				hypothetical protein
PJNEKNFH_35828	CDS	126				hypothetical protein
PJNEKNFH_35829	CDS	348				hypothetical protein
PJNEKNFH_35830	CDS	237				hypothetical protein
PJNEKNFH_35831	CDS	279				hypothetical protein
PJNEKNFH_35832	CDS	246				hypothetical protein
PJNEKNFH_35833	CDS	336				hypothetical protein
PJNEKNFH_35834	CDS	405	tdcB_4	4.3.1.19	COG1171	L-threonine ammonia-lyase
PJNEKNFH_35835	CDS	237				hypothetical protein
PJNEKNFH_35836	CDS	201				hypothetical protein
PJNEKNFH_35837	CDS	228				hypothetical protein
PJNEKNFH_35838	CDS	192				hypothetical protein
PJNEKNFH_35839	CDS	147				hypothetical protein
PJNEKNFH_35840	CDS	141				hypothetical protein
PJNEKNFH_35841	CDS	240				hypothetical protein
PJNEKNFH_35842	CDS	180				hypothetical protein
PJNEKNFH_35843	CDS	306				hypothetical protein
PJNEKNFH_35844	CDS	339	algA_2		COG0662	Alginate biosynthesis protein AlgA
PJNEKNFH_35845	CDS	183				hypothetical protein
PJNEKNFH_35846	CDS	426				hypothetical protein
PJNEKNFH_35847	CDS	348				hypothetical protein
PJNEKNFH_35848	CDS	291				hypothetical protein
PJNEKNFH_35849	CDS	213				hypothetical protein
PJNEKNFH_35850	CDS	189	epmA_5	6.3.1.-		Elongation factor P--(R)-beta-lysine ligase
PJNEKNFH_35851	CDS	243				hypothetical protein
PJNEKNFH_35852	CDS	222				hypothetical protein
PJNEKNFH_35853	CDS	291				hypothetical protein
PJNEKNFH_35854	CDS	93				hypothetical protein
PJNEKNFH_35855	CDS	225				hypothetical protein
PJNEKNFH_35856	CDS	540	mmgC_13	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
PJNEKNFH_35857	CDS	153				hypothetical protein
PJNEKNFH_35858	CDS	207	cspG		COG1278	Cold shock-like protein CspG
PJNEKNFH_35859	CDS	435				hypothetical protein
PJNEKNFH_35860	CDS	105				hypothetical protein
PJNEKNFH_35861	CDS	228				hypothetical protein
PJNEKNFH_35862	CDS	228				hypothetical protein
PJNEKNFH_35863	CDS	489				hypothetical protein
PJNEKNFH_35864	CDS	216	metZ_8	2.5.1.-		O-succinylhomoserine sulfhydrylase
PJNEKNFH_35865	CDS	324				hypothetical protein
PJNEKNFH_35866	CDS	201				hypothetical protein
PJNEKNFH_35867	CDS	162	ctaG_6			Cytochrome c oxidase assembly protein CtaG
PJNEKNFH_35868	CDS	423				hypothetical protein
PJNEKNFH_35869	CDS	90				hypothetical protein
PJNEKNFH_35870	CDS	474				hypothetical protein
PJNEKNFH_35871	CDS	441	pglC_2	2.7.8.36	COG2148	Undecaprenyl phosphate N,N'-diacetylbacillosamine 1-phosphate transferase
PJNEKNFH_35872	CDS	315				hypothetical protein
PJNEKNFH_35873	CDS	213				hypothetical protein
PJNEKNFH_35874	CDS	180				hypothetical protein
PJNEKNFH_35875	CDS	387				hypothetical protein
PJNEKNFH_35876	CDS	168				hypothetical protein
PJNEKNFH_35877	CDS	297				hypothetical protein
PJNEKNFH_35878	CDS	276				hypothetical protein
PJNEKNFH_35879	CDS	228				hypothetical protein
PJNEKNFH_35880	CDS	189				hypothetical protein
PJNEKNFH_35881	CDS	288				hypothetical protein
PJNEKNFH_35882	CDS	324				hypothetical protein
PJNEKNFH_35883	CDS	123				hypothetical protein
PJNEKNFH_35884	CDS	423				hypothetical protein
PJNEKNFH_35885	CDS	360				hypothetical protein
PJNEKNFH_35886	CDS	237				hypothetical protein
PJNEKNFH_35887	CDS	291				hypothetical protein
PJNEKNFH_35888	CDS	270	mgl_2	4.4.1.11	COG0626	L-methionine gamma-lyase
PJNEKNFH_35889	CDS	231				hypothetical protein
PJNEKNFH_35890	CDS	300	cckA_12			Sensor kinase CckA
PJNEKNFH_35891	CDS	132				hypothetical protein
PJNEKNFH_35892	CDS	207				hypothetical protein
PJNEKNFH_35893	CDS	159	rpsI_10		COG0103	30S ribosomal protein S9
PJNEKNFH_35894	CDS	363				hypothetical protein
PJNEKNFH_35895	CDS	372				hypothetical protein
PJNEKNFH_35896	CDS	333	macB_9	3.6.3.-		Macrolide export ATP-binding/permease protein MacB
PJNEKNFH_35897	CDS	141				hypothetical protein
PJNEKNFH_35898	CDS	522				hypothetical protein
PJNEKNFH_35899	CDS	246				hypothetical protein
PJNEKNFH_35900	CDS	249				hypothetical protein
PJNEKNFH_35901	CDS	402				hypothetical protein
PJNEKNFH_35902	CDS	252				hypothetical protein
PJNEKNFH_35903	CDS	402				hypothetical protein
PJNEKNFH_35904	CDS	279				hypothetical protein
PJNEKNFH_35905	CDS	177				hypothetical protein
PJNEKNFH_35906	CDS	375				hypothetical protein
PJNEKNFH_35907	CDS	156				hypothetical protein
PJNEKNFH_35908	CDS	108				hypothetical protein
PJNEKNFH_35909	CDS	396	pamO_2	1.14.13.92	COG2072	Phenylacetone monooxygenase
PJNEKNFH_35910	CDS	189				hypothetical protein
PJNEKNFH_35911	CDS	342	fbcH_8		COG1290	Cytochrome b/c1
PJNEKNFH_35912	CDS	405				hypothetical protein
PJNEKNFH_35913	CDS	180				hypothetical protein
PJNEKNFH_35914	CDS	417				hypothetical protein
PJNEKNFH_35915	CDS	219	pyk_3	2.7.1.40	COG0469	Pyruvate kinase
PJNEKNFH_35916	CDS	123				hypothetical protein
PJNEKNFH_35917	CDS	324	petJ_3			Cytochrome c6
PJNEKNFH_35918	CDS	306				hypothetical protein
PJNEKNFH_35919	CDS	504				hypothetical protein
PJNEKNFH_35920	CDS	414				hypothetical protein
PJNEKNFH_35921	CDS	345				hypothetical protein
PJNEKNFH_35922	CDS	504	argG_8	6.3.4.5	COG0137	Argininosuccinate synthase
PJNEKNFH_35923	CDS	252				hypothetical protein
PJNEKNFH_35924	CDS	120				hypothetical protein
PJNEKNFH_35925	CDS	183				hypothetical protein
PJNEKNFH_35926	CDS	336				hypothetical protein
PJNEKNFH_35927	CDS	300				hypothetical protein
PJNEKNFH_35928	CDS	267	tdiR_2			Transcriptional regulatory protein TdiR
PJNEKNFH_35929	CDS	237				hypothetical protein
PJNEKNFH_35930	CDS	330			COG2200	putative signaling protein
PJNEKNFH_35931	CDS	417				hypothetical protein
PJNEKNFH_35932	CDS	381	fhuC	7.2.2.16	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
PJNEKNFH_35933	CDS	195	ureF_4		COG0830	Urease accessory protein UreF
PJNEKNFH_35934	CDS	201				hypothetical protein
PJNEKNFH_35935	CDS	339				hypothetical protein
PJNEKNFH_35936	CDS	114				hypothetical protein
PJNEKNFH_35937	CDS	393	metG_4	6.1.1.10	COG0073	Methionine--tRNA ligase
PJNEKNFH_35938	CDS	186				hypothetical protein
PJNEKNFH_35939	CDS	384				hypothetical protein
PJNEKNFH_35940	CDS	231				hypothetical protein
PJNEKNFH_35941	CDS	297				hypothetical protein
PJNEKNFH_35942	CDS	117				hypothetical protein
PJNEKNFH_35943	CDS	267				hypothetical protein
PJNEKNFH_35944	CDS	324		6.2.1.3		Long-chain-fatty-acid--CoA/3-oxocholest-4-en-26-oate--CoA ligase
PJNEKNFH_35945	CDS	225				hypothetical protein
PJNEKNFH_35946	CDS	309				hypothetical protein
PJNEKNFH_35947	CDS	90				hypothetical protein
PJNEKNFH_35948	CDS	249				hypothetical protein
PJNEKNFH_35949	CDS	237	kinB_2	2.7.13.3	COG5000	Alginate biosynthesis sensor protein KinB
PJNEKNFH_35950	CDS	111				hypothetical protein
PJNEKNFH_35951	CDS	297				hypothetical protein
PJNEKNFH_35952	CDS	186				hypothetical protein
PJNEKNFH_35953	CDS	351	csaA_7		COG0073	putative chaperone CsaA
PJNEKNFH_35954	CDS	237				hypothetical protein
PJNEKNFH_35955	CDS	480	clpX_11		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
PJNEKNFH_35956	CDS	363				hypothetical protein
PJNEKNFH_35957	CDS	357				hypothetical protein
PJNEKNFH_35958	CDS	339				hypothetical protein
PJNEKNFH_35959	CDS	228				hypothetical protein
PJNEKNFH_35960	CDS	207				hypothetical protein
PJNEKNFH_35961	CDS	354				hypothetical protein
PJNEKNFH_35962	CDS	126				hypothetical protein
PJNEKNFH_35963	CDS	315				IS3 family transposase ISKpn40
PJNEKNFH_35964	CDS	150				hypothetical protein
PJNEKNFH_35965	CDS	201				hypothetical protein
PJNEKNFH_35966	CDS	180				hypothetical protein
PJNEKNFH_35967	CDS	324				hypothetical protein
PJNEKNFH_35968	CDS	273				hypothetical protein
PJNEKNFH_35969	CDS	261				hypothetical protein
PJNEKNFH_35970	CDS	243				hypothetical protein
PJNEKNFH_35971	CDS	177				hypothetical protein
PJNEKNFH_35972	CDS	216	quiA_3	1.1.5.8	COG4993	Quinate/shikimate dehydrogenase (quinone)
PJNEKNFH_35973	CDS	249	osmC_3	1.11.1.15	COG1764	Peroxiredoxin OsmC
